created_at,tweet_id,query,coordinates,coordinates_type,country_code,place_full_name,retweet_count,text,in_reply_to_status_id_str,is_quote_status,tweet_favorite_count,user_description,user_fovourites_count,followers_count,friends_count,user_profile_location,time_zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:55:08 +0000 2016,7.97166E+17,supplements,,,,,0,Is your pet often hyper &amp; nervous? Learn how our Terrhuahua Daizee found peace &amp; wellness w CBD\u2026 https://t.co/lFpeNTpPrG,,FALSE,0,"Boomer geek turned Instructional Designer seeking eTeaching gigs.  PhD in Psychology Skilled in IT, Tech Comm, Teaching, Video & Web Devel Cannabis Consulting",,2775,2615,"Austin, TX",Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:54:16 +0000 2016,7.97166E+17,supplements,,,,,0,Almost ready to launch our new adventure. #warnutfit #fitfam #gym #fitness #supplements #protein\u2026 https://t.co/jE5TUDjZia,,FALSE,1,,,43,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:54:16 +0000 2016,7.97166E+17,supplements,,,,,0,Drugs: It Ain\u2019t Cheating If You Ain\u2019t Competing https://t.co/hvHBL3NgJ5,,FALSE,0,Live life like it's the only one you have. Enjoy every moment. Live it well.,,349,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:54:10 +0000 2016,7.97166E+17,supplements,,,,,0,This Is One of the Only Performance-Enhancing Supplements That Actually Works https://t.co/cZwSsJUeHP via @thescienceofus,,FALSE,1,"Pop culture addict, retired child model, aspiring foodie, 2x NYC marathoner, 10x half marathoner, VP @Rubenstein. I have opinions; they're mine.",,973,915,"New York, NY",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:53:45 +0000 2016,7.97165E+17,supplements,,,,,0,@AwaxED @BrickeSkwad @KotyaED they won't fuck with us country folk I'll put 3 lead supplements in em,7.97165E+17,FALSE,0,"I lift things up. I put them down. I repeat this 3x a week. I tweet about politics, vidya games and masculine development. RT =\\= endorsement I'm a Trucker",,222,323,The Dirty South,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:51:48 +0000 2016,7.97165E+17,supplements,,,,,0,Let us all pray for a world where people don't sell shitty dietary supplements and other similar scams on Facebook.,,FALSE,5,"Bruins, Patriots, Red Sox, Celtics, Anaheim Ducks, USMNT, MCFC. History, science, Star Wars. Tweets are solely mine and don't reflect the views of my employer.",,1836,440,Southern Maine,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:51:30 +0000 2016,7.97165E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,Anyone who fails to work in politics; now I set out to the three amazing girls.,,881,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:50:57 +0000 2016,7.97165E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,I am a retired IT Manager who is enjoying me time and love horse riding and having fun and adventure with my grandkids,,1011,4971,Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:50:30 +0000 2016,7.97165E+17,supplements,,,,,0,Check out our newest blog: How Herbal Supplements Could Interfere With Your Dental Procedure. #Oralhealth... https://t.co/dtDBs0HO5F,,FALSE,1,"Our dental practice is based on a consultative approach in which you, the patient, experience a sense of choice and a sincere respect for your needs.",,154,473,"Shoreline, WA 98133",Chennai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:50:21 +0000 2016,7.97165E+17,supplements,,,,,0,Here are eight vitamins and supplements that can help keep you going as the temperature dips.... https://t.co/VT1quzVem5,,FALSE,0,Metabolic Maintenance: The Leader in Personalized Nutrition.\r\nProviding the highest quality nutritional supplements and education to health professionals.,,96,46,"Sisters, OR",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:50:06 +0000 2016,7.97165E+17,supplements,,,,,0,just listed Balance Naturals ... you can pick one up here : https://t.co/wHska2WBlN,,FALSE,0,Train. Motivate. Share. Inspire.,,860,670,"Auckland, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:49:55 +0000 2016,7.97164E+17,supplements,,,,,0,"#SmallBizSat We offer Nuvet Supplements! Getting a puppy or kitten for Christmas, this needs to be on your wish list!https://t.co/gMTaSAYm0U",,FALSE,0,Owner of a pet sitting and dog walking business. Let Us Love Your Pets While You're Away!,,625,883,"Charlotte, NC",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:48:39 +0000 2016,7.97164E+17,supplements,,,,,4,RT @pdubz32: WILL POWER! THE BAD ASS FAT BURNER FROM IRON ADDICTS BRAND SUPPLEMENTS! \nhttps://t.co/iLW0grbgNx \nLESS THAN TWO WEEKS UNTIL IT\u2026,,FALSE,0,Body Transformation got plagued by multiple on top of multiple work related injuries. \n Back @ the grind once again. Nothing can stop me now!,,1072,1065,Richmond VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:48:01 +0000 2016,7.97164E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,"I'm a blogger and have my own website. I enjoy racket sports, coaching films, blogging and comping. This sums up me.",,3416,4916,Wales,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:47:50 +0000 2016,7.97164E+17,supplements,,,,,1,"RT @SAN_Nutrition: To Our Troops, We Thank You for your Service.. Receive 50% off ALL supplements online with CODE: military #HappyVeterans\u2026",,FALSE,0,"I'm a South African single woman loving every moment of life. I love cooking, working hard, reading, writing and of course the gym. Looking 4 Mr Right. Is it u?",,702,718,"Johannesburg, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:47:25 +0000 2016,7.97164E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,comping.....and looking at blogging....,,87,975,"Corby, England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:47:05 +0000 2016,7.97164E+17,supplements,,,,,0,Optimum Nutrition ON Gold Standard 100% Casein Protein - 4 LBS Chocolate  $42.99 - https://t.co/aAdLvHgeHC |\u2026 https://t.co/1Qfm3R7WgL,,FALSE,1,"Your Source for Fitness, Health and Supplements | https://t.co/VQnzqwqbcM | Updated Regularly",,7479,7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:46:55 +0000 2016,7.97164E+17,supplements,,,,,0,"Save Up To 70% On Over 4,000 Supplements Every Day: https://t.co/ImrSU7QB7U https://t.co/oAncC2zzHL",,FALSE,0,"Your Ultimate Guide On Workouts, Nutrition And Supplements.",,8899,9170,"London, England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:46:03 +0000 2016,7.97163E+17,supplements,,,,,0,"Save Up To 30% On Over 4,000 Supplements Every Day: https://t.co/j8W8PB1KyL https://t.co/N9xKaa4tl4",,FALSE,0,"Your Ultimate Guide On Workouts, Nutrition And Supplements. Followers Claim Your 4 FREE Muscle Building Gifts Below.",,40605,34014,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:45:56 +0000 2016,7.97163E+17,supplements,,,,,0,Check this out: 1st Phorm is giving away $50K to their next Athlete Search Winner!\nhttps://t.co/bQsNxg3nwR https://t.co/SX4su9VkpL,,FALSE,0,"5/22/1995 - 12/27/2015  fly high princess, I love you",,907,1150,,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:45:13 +0000 2016,7.97163E+17,supplements,,,,,0,Try Bacopa for Memory loss and seizure control #epilepsy #EpilepsyAwareness #Alzheimers #supplements #holistic\u2026 https://t.co/8cY2NuMks3,,FALSE,2,,,61,239,New York,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:44:52 +0000 2016,7.97163E+17,supplements,,,,,1,"RT @3moreinches: ""Do Hair Supplements Really Work?"" YES!! Huge thanks to the @dailymail and #ElsaMcAlonan for the fab feature! Shop https:/\u2026",,FALSE,0,"Natalie Roche-For The Love Of Beauty who introduced you to @XenTan_UK, Amazing Cosmetics",,110,190,Stockport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:44:10 +0000 2016,7.97163E+17,supplements,,,,,0,Calcium Supplements and the Heart: Clearing Up the Confusion https://t.co/hRBXJnaGMN v\xeda @medscape @CardiologiaSVC @SVMI_Nacional @igormorr,,FALSE,0,VENEZOLANO.CARDIOLOGO Egresado de ULA. Member of Red Sox Nation.Fanatico numero 1 de los Boston Red Sox.,,476,377,Venezuela.,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:43:28 +0000 2016,7.97163E+17,supplements,,,,,0,3Liver damage from #supplements is on the rise. - Consumer Reports https://t.co/hGyL2sRmk5,,FALSE,1,"Patient Safety and Elder Rights Advocate, Writer, Playwright, and Mom",,475,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:43:19 +0000 2016,7.97163E+17,supplements,,,,,0,Check this out: 1st Phorm is giving away $50K to their next Athlete Search Winner! https://t.co/7ylPxkYM2N https://t.co/SX4suacVhj,,FALSE,0,"5/22/1995 - 12/27/2015  fly high princess, I love you",,907,1150,,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:43:16 +0000 2016,7.97163E+17,supplements,,,,,4,RT @pdubz32: WILL POWER! THE BAD ASS FAT BURNER FROM IRON ADDICTS BRAND SUPPLEMENTS! \nhttps://t.co/iLW0grbgNx \nLESS THAN TWO WEEKS UNTIL IT\u2026,,FALSE,0,IRON ADDICTS CT FLETCHER AMBASSADOR  \n\n ISYMFS \n\n\u2022JESUS FREAK\u2022\nIRON ADDICTS SUPLEMENTS,,1510,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:43:08 +0000 2016,7.97163E+17,supplements,,,,,162,RT @thomas01478: Buy The Best Brain Boosters &amp; Dietary Supplements https://t.co/hVuCRECWrW,,FALSE,0,Lecturer in Contemporary Theatre and Performance at Sussex University. All views expressed here are my own.,,46,536,"Sheffield village, OH, USA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:42:43 +0000 2016,7.97163E+17,supplements,,,,,0,"Vitamin D is a stupid vitamin. I take 3 vitamin D supplements daily and a weekly one, but still have low Vitamin D. What is sunlight???",,FALSE,1,\u30a2\u30b7\u30e5\u30ea\u30fc\u3002 Games & Inquiry. | Monster Hunter. DCU [District Ultras]. I read a lot and I spin yarn. I like art and museums.,,176,279,"Washington, DC",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:42:00 +0000 2016,7.97162E+17,supplements,,,,,0,I Liked a @YouTube Video Full Day Of Eating Without Supplements/Protein Powder #VLOG66 https://t.co/i8bfMNZyRn,,FALSE,0,"UK Fitness YouTuber, into filming and lifting. YouTube - bradleymdodd",,242,163,"Torbay, England",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:41:37 +0000 2016,7.97162E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,All things motorsport!!! Married to my beautiful wife @gaynorm81. Have 2 gorgeous sons and a beautiful daughter :),,334,2664,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:40:25 +0000 2016,7.97162E+17,supplements,,,,,0,RT @LS_Nutrition: #Kava #supplements this November? They can interact with #Alprazolam (Xanax) and many other drugs. Chat with your #MD!,,FALSE,1,Official site. Living Safely is a global health promotion and delivery NGO. LS_Seniors is our Twitter channel devoted to the health & safely needs of those 50+.,,277,9,Worldwide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:39:34 +0000 2016,7.97162E+17,supplements,,,,,3,"RT @JAJafri: #Probiotics, beneficial live bacteria&amp; yeasts taken as dietary supplements, can improve cognitive function in humans #Yogurt #\u2026",,TRUE,0,i love animals. no bias. no prejudice. retweet only for appreciation.Please read The Wind Of Heaven is that which blows between a horse's ears.Agreed?,,731,714,"Pune, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:39:26 +0000 2016,7.97162E+17,supplements,,,,,0,Cringing so bad! In one vlog this belgian girl is driving while vlogging AND promoting food supplements without doctor advice \U0001f621,,FALSE,0,Blogger & Youtuber / Disney Parks & Characters / Photography / Make up & Beauty / Instagram addict / Belgium \u2709\ufe0f madmadamgaetane@gmail.com,,1019,408,Just around the riverbend,Athens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:36:48 +0000 2016,7.97161E+17,supplements,,,,,0,Prevagen Dietary Supplement Extra Strength 30 Capsules NO BOX Free Ship  $31.99 - https://t.co/EiAxTQyH3a |\u2026 https://t.co/qZnCYH1h3E,,FALSE,1,"Your Source for Fitness, Health and Supplements | https://t.co/VQnzqwqbcM | Updated Regularly",,7479,7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:36:46 +0000 2016,7.97161E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,,,690,1951,,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:36:38 +0000 2016,7.97161E+17,supplements,,,,,1,"To Our Troops, We Thank You for your Service.. Receive 50% off ALL supplements online with CODE: military\u2026 https://t.co/JkVZ6TeFlL",,FALSE,2,"SAN's powerful supplements have been helping athletes increase muscle mass, decrease body fat, and improve athletic performance since 1996.",,6286,179,California,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:36:36 +0000 2016,7.97161E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,When i grow up i want to be the manager of the Tuck Shop.......until then im just an Accountant!,,998,4732,North Wales,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:36:06 +0000 2016,7.97161E+17,supplements,"[[[-86.418059, 32.2845933], [-86.071398, 32.2845933], [-86.071398, 32.443697], [-86.418059, 32.443697]]]",Polygon,US,"Montgomery, AL",0,Just took some desiccated liver supplements while sitting in a @chrismasterjohn lecture on fat\u2026 https://t.co/Is00FkJMAr,,FALSE,1,"Personalized and evidence-based nutrition, fitness, and lifestyle solutions to live a healthy (not crazy) life.",,7083,593,Raleigh NC,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:35:21 +0000 2016,7.97161E+17,supplements,,,,,0,"Do You Sell Dietary Supplements. If so, become a CSN - Certified Supplement Nutritionist. https://t.co/ftsseS9jRL",,FALSE,0,Become a Certified Supplement Nutritionist (CSN). Confirm Your Mastery of Dietary Supplement Principles. Separate Yourself from the Competition.,,1460,155,,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:35:13 +0000 2016,7.97161E+17,supplements,,,,,0,RT @LS_Nutrition: #Kava #supplements this November? They can interact with #Alprazolam (Xanax) and many other drugs. Chat with your #MD!,,FALSE,1,"Welcome! :-) We're all about health and safety for parents and their kids. We're part of http://t.co/PoE6QNfgF9, a global health promotion and delivery NGO.",,321,6,Worldwide,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:34:01 +0000 2016,7.9716E+17,supplements,,,,,1,RT @real_large: Some of these positions might encourage those who want to keep kratom legal. #iamkratom Perhaps we'll see more support for\u2026,,TRUE,0,"I joined Twitter to fight against the prohibition of kratom. I am a responsible, productive, voting citizen who uses kratom daily. I deserve to keep this right.",,129,241,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:33:27 +0000 2016,7.9716E+17,supplements,,,,,0,im aboutta go get bernie some protein and health supplements so he stays healthy and shit so he can run in 2020,,FALSE,5,THIS MORNING I HAD SIX BREAKFASTS IN PREPARATION\u2014A TRULY GROTESQUE AMOUNT OF BAGELS,,31703,1993,,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:32:32 +0000 2016,7.9716E+17,supplements,,,,,1,RT @EMSTODAY: Designing a Custom-Built #Ambulance that Balances Safety and Efficiency https://t.co/rmfXnCYIfq #EMS https://t.co/zQZobP1qcK,,FALSE,0,"News, info sharing & resources e-magazine for emergency services officers & enthusiasts globally. #Police #Fire #Ambulance #EMS #Rescue.",,4479,5000,Global from Australia,Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:31:55 +0000 2016,7.9716E+17,supplements,,,,,84,RT @PsychologiesMag: #win a 30 day supply of Beautiful &amp; Fundamental supplements from @EquiLondon RT &amp; follow @psydirector to enter! #Freeb\u2026,,FALSE,0,,,745,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:31:00 +0000 2016,7.9716E+17,supplements,,,,,0,Whole Foods has these thyroid supplements. They r not good for thyroid patients. Avoid any of these . https://t.co/aP8dRKxxy9,,FALSE,0,I am a clinical thyroidologist That means I evaluate patients for cancer. I do ethanol ablations of complex benign cystic solid nodules radiofrequency for solid,,487,98,santa monica california,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:30:47 +0000 2016,7.9716E+17,supplements,,,,,247,RT @EquiLondon: #win a 30 day supply of our Beautiful &amp; Fundamental supplements! RT &amp; follow @psydirector and @EquiLondon to enter #Freebie\u2026,,FALSE,0,,,509,4623,,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:30:45 +0000 2016,7.9716E+17,supplements,,,,,0,Shoulder pump! \nFlex Friday fuelled by @leannutritionuk supplements (available bootsuk)\u2026 https://t.co/mr3Ru50tVW,,FALSE,1,,,109,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:30:06 +0000 2016,7.97159E+17,supplements,,,,,0,10 Vitamin Supplements to Help Keep the Weight Off: https://t.co/0RpiDakxiV,,FALSE,0,"Follow for great ways to be fit, find adventure, and visit the wild.",,7322,1615,"New York, NY",Atlantic Time (Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:30:05 +0000 2016,7.97159E+17,supplements,,,,,0,Helps Reduce Appetite and Helps Boost Energy Levels https://t.co/srjDrAMzJ9 #Weightloss #Diet #Health https://t.co/M4CUT3S6sV,,FALSE,0,"We Sell products of aesthetic, beauty, medicinals and natural products for weight loss.",,3229,2793,"Los angeles, California",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:29:47 +0000 2016,7.97159E+17,supplements,,,,,3,"RT @JAJafri: #Probiotics, beneficial live bacteria&amp; yeasts taken as dietary supplements, can improve cognitive function in humans #Yogurt #\u2026",,TRUE,0,"Self Assigned Commentator on Social and Political issues and History. Tries to Write and Paint and instead of Yoga, does Part-Time Dharna in front of the Laptop",,2160,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:29:23 +0000 2016,7.97159E+17,supplements,,,,,0,Ready to run at the Athens Marathon 2016 with EVIOL Food supplements. https://t.co/l0YWvMeZYq,,FALSE,1,,,8,9,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:28:13 +0000 2016,7.97159E+17,supplements,,,,,0,"@CreightonJk @tumblr no, enzyme supplements are required",7.97159E+17,FALSE,0,queer contemplative mindwarp portal,,5996,1636,San Junipero,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:27:06 +0000 2016,7.97159E+17,supplements,,,,,0,"Cytosport 100% Whey Protein Powder 6LBS Helps Build Muscle, Provides Energy  $47.00 - https://t.co/4PcXeUXSTe |\u2026 https://t.co/cc5EB59LQi",,FALSE,1,"Your Source for Fitness, Health and Supplements | https://t.co/VQnzqwqbcM | Updated Regularly",,7479,7451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Nov 11 19:25:32 +0000 2016,7.97158E+17,supplements,,,,,0,Next Generation of Supplements  https://t.co/Hu6RTkgr78\n#FitLife\n#Fitness\n#FitnessAddict,,FALSE,1,Living Phytoplankton w/ Omega-3.  Naturally Reduces Inflammation and Joint Pain. #arthritis #lupus #vegan 260mg of LIVE EPA Omega-3!!,,20401,18004,Chicago & Newport Beach ,Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
